name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Washington,DC,USA",3/13/21,58.8,46.9,52.7,58.8,40.3,51.2,16.6,24.3,0,0,0,,0,0,29.5,18.2,321.6,1025.1,70.6,9.9,161,13.9,6,,2021-03-13T06:22:01,2021-03-13T18:13:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/14/21,64.9,46.1,54.4,64.9,41.4,52.8,18.1,24.4,0,0,0,,0,0,53.9,36.4,312.8,1019.8,40.8,9.9,173.2,14.2,6,,2021-03-14T07:20:28,2021-03-14T19:14:32,0.01,Partially cloudy,Partly cloudy throughout the day.,wind,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/15/21,47.7,33.7,41.1,46,24.4,35.2,7.4,25.2,0,0,0,,0,0,34.3,22.5,356.1,1028,65.4,9.9,159.6,13.8,6,,2021-03-15T07:18:55,2021-03-15T19:15:32,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/16/21,44.8,40.8,42.3,40.4,34.2,37.1,29.8,62.5,0,0,0,,0,0,,12.3,155.2,1023.1,99.7,9.8,38.8,3.4,2,,2021-03-16T07:17:22,2021-03-16T19:16:32,0.04,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/17/21,50,41.9,46.2,49.3,37.8,44.1,40.6,81,0,0,0,,0,0,,6.6,82.5,1020.5,99.6,8.1,47.4,3.8,2,,2021-03-17T07:15:48,2021-03-17T19:17:31,0.07,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/18/21,53.1,47,49.7,53.1,41,47.9,47.9,93.5,0.38,100,50,rain,0,0,31.6,19.2,115.4,1011.5,100,6.7,22.3,1.8,1,,2021-03-18T07:14:14,2021-03-18T19:18:30,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/19/21,50.9,39.8,45.5,50.9,29.7,38.8,24.3,47.6,0,0,0,,0,0,35.1,24.3,10.9,1020.4,54.9,9.9,182.3,15.7,6,,2021-03-19T07:12:40,2021-03-19T19:19:29,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/20/21,58.6,31.4,44.9,58.6,24.3,41.6,17.4,34.6,0,0,0,,0,0,,14.9,30.7,1034.5,14.2,9.9,183.8,16,6,,2021-03-20T07:11:06,2021-03-20T19:20:28,0.2,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/21/21,62.8,35.2,49.5,62.8,31.6,48.7,27,46.7,0,0,0,,0,0,,9.8,78.6,1033.3,24.5,9.9,186.2,16.2,7,,2021-03-21T07:09:31,2021-03-21T19:21:26,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/22/21,65.7,38.1,51.9,65.7,33.9,50.7,33,50.3,0,0,0,,0,0,,9,67,1027.9,5.1,9.9,193.1,16.6,7,,2021-03-22T07:07:57,2021-03-22T19:22:25,0.29,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/23/21,67.9,45.6,56.3,67.9,42.1,55.3,42.9,61.7,0,0,0,,0,0,18.3,12.2,64,1023.6,72.3,9.9,138.5,12.1,5,,2021-03-23T07:06:23,2021-03-23T19:23:23,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/24/21,60,53.8,56.6,60,53.8,56.6,54.4,92.3,1.61,100,58.33,rain,0,0,,8.9,45.1,1017.5,99.8,6.3,50.7,4.3,2,,2021-03-24T07:04:48,2021-03-24T19:24:22,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/25/21,65.3,55,59.4,65.3,55,59.4,56.6,90.9,0,0,0,,0,0,,7.9,165.7,1017.3,94.6,6.6,67.3,5.8,3,,2021-03-25T07:03:14,2021-03-25T19:25:20,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/26/21,83,61,71,80.6,61,70.7,52.3,57.9,0,0,0,,0,0,45.7,24.8,256.1,1011,52.2,9.9,192.4,16.5,7,,2021-03-26T07:01:40,2021-03-26T19:26:18,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/27/21,70,51.4,61.4,70,51.4,61.4,45.2,56.2,0,0,0,,0,0,21.9,14.4,183,1020.2,49.8,9.9,146.7,12.8,6,,2021-03-27T07:00:05,2021-03-27T19:27:16,0.49,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/28/21,73,53.1,60.5,73,53.1,60.5,51.8,75.1,0.51,100,25,rain,0,0,41.4,22.9,222.5,1008.3,93.2,8.9,44.6,3.7,3,,2021-03-28T06:58:31,2021-03-28T19:28:14,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/29/21,60,44,51.2,60,36.3,48,26.4,38.9,0,0,0,,0,0,45.5,26.9,288.4,1020.3,21.4,9.7,197.6,17.1,7,,2021-03-29T06:56:57,2021-03-29T19:29:12,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/30/21,69,45.3,56.2,69,42.4,55.5,38.1,52.4,0,0,0,,0,0,25,15.8,165,1026,25.5,9.9,204.5,17.7,7,,2021-03-30T06:55:24,2021-03-30T19:30:10,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",3/31/21,65,55.7,60.6,65,55.7,60.6,55.8,84.5,0.83,100,25,rain,0,0,26.2,19.4,177.1,1016.9,91.5,8.4,37.6,3.3,2,,2021-03-31T06:53:50,2021-03-31T19:31:08,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/1/21,60.8,35.8,45.2,60.8,24.3,38.2,33.1,64.7,0.29,100,29.17,rain,0,0,41,29.2,322.3,1016.2,83.2,9.5,57.9,5,2,,2021-04-01T06:52:17,2021-04-01T19:32:06,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/2/21,46,30.7,38.3,37.8,17.6,29,14.1,38.3,0,0,0,,0,0,36.4,23.5,320.6,1025.6,40.9,9.9,193,16.6,7,,2021-04-02T06:50:44,2021-04-02T19:33:03,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/3/21,56.6,33.6,44.4,56.6,26.4,40.6,16,32.8,0,0,0,,0,0,16.1,12,299.5,1028.8,32.4,9.9,194.1,16.7,7,,2021-04-03T06:49:11,2021-04-03T19:34:01,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/4/21,71.9,43.4,58.1,71.9,40.8,56.9,28.8,35,0,0,0,,0,0,29.5,16.8,288.6,1019.7,49.9,9.9,198.8,17.3,7,,2021-04-04T06:47:39,2021-04-04T19:34:59,0.76,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/5/21,71.9,47.2,60.5,71.9,46.2,60.3,33.2,38.2,0,0,0,,0,0,23,13.1,324,1018,42.7,9.9,195.9,16.7,7,,2021-04-05T06:46:07,2021-04-05T19:35:57,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/6/21,76.7,55,63.9,76.7,55,63.9,39.6,42.9,0,0,0,,0,0,,11.9,68,1015.4,46.9,9.9,191,16.6,7,,2021-04-06T06:44:35,2021-04-06T19:36:54,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/7/21,82,54.4,65.7,80.7,54.4,65.7,46.4,51.3,0,0,0,,0,0,,11,96.2,1014.5,47.2,9.9,176.5,15.2,7,,2021-04-07T06:43:04,2021-04-07T19:37:52,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/8/21,71.8,53.6,62.4,71.8,53.6,62.4,43,50.2,0,0,0,,0,0,23,16.9,132,1017.4,68.5,9.9,187.5,16.1,7,,2021-04-08T06:41:33,2021-04-08T19:38:50,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/9/21,61,52.9,57.1,61,52.9,57.1,52.1,83.7,0.58,100,16.67,rain,0,0,,11.9,88.2,1018.6,99.7,9.3,44.6,4,2,,2021-04-09T06:40:03,2021-04-09T19:39:48,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/10/21,73.1,55,61.8,73.1,55,61.8,54.9,79.5,0,0,0,,0,0,,10.9,79.7,1013.6,93.5,8.1,126.3,10.8,6,,2021-04-10T06:38:33,2021-04-10T19:40:46,0.99,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/11/21,78.8,60.9,68.8,78.8,60.9,68.8,56.3,67.4,0.15,100,25,rain,0,0,31.1,17.5,200.1,999.6,79.4,9.7,164.7,14.2,7,,2021-04-11T06:37:04,2021-04-11T19:41:43,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/12/21,64,51,57.8,64,51,57.8,50.5,76.9,0.07,100,12.5,rain,0,0,,11,46.9,1006.3,93.1,9.9,91,7.9,3,,2021-04-12T06:35:35,2021-04-12T19:42:41,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/13/21,66.7,50.9,57.1,66.7,50.9,57.1,47.5,71.5,0,0,0,,0,0,,10.5,20.1,1017.3,84.5,9.8,131.2,11.2,5,,2021-04-13T06:34:07,2021-04-13T19:43:39,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/14/21,62.1,51.4,56.8,62.1,51.4,56.8,51.8,83.5,0.28,100,50,rain,0,0,,11,194.5,1017.5,75,8.9,59.2,4.9,2,,2021-04-14T06:32:40,2021-04-14T19:44:37,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/15/21,64.8,49.9,58,64.8,45.8,57.8,43,61,0.01,100,4.17,rain,0,0,35.9,20.3,306.9,1008.4,76.4,9.8,166,14.2,6,,2021-04-15T06:31:13,2021-04-15T19:45:35,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/16/21,61.7,43.8,51.9,61.7,39.9,50.5,31.8,46.6,0,0,0,,0,0,34.4,19.8,289.3,1009.2,47.1,9.9,99.9,8.4,4,,2021-04-16T06:29:47,2021-04-16T19:46:33,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/17/21,60.8,42.6,53,60.8,39.2,52.2,37.2,55.6,0,0,0,,0,0,17.2,12.7,325.8,1010.5,59,9.9,149,12.8,7,,2021-04-17T06:28:22,2021-04-17T19:47:31,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/18/21,65.8,47.3,56.8,65.8,43.6,56.1,38,50.8,0,0,0,,0,0,18.3,11.2,316.6,1012.2,66.3,9.9,193.2,16.7,7,,2021-04-18T06:26:57,2021-04-18T19:48:29,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/19/21,61.8,52.3,55.6,61.8,52.3,55.6,46.4,71.5,0.01,100,4.17,rain,0,0,,10.8,191,1011.9,66,9.8,110.1,9.2,5,,2021-04-19T06:25:33,2021-04-19T19:49:27,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/20/21,74.8,46.6,61.2,74.8,43.8,60.6,44.4,59.4,0,0,0,,0,0,29.1,16.2,185,1013.5,22.1,9.9,225.2,19.4,7,,2021-04-20T06:24:10,2021-04-20T19:50:25,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/21/21,65.2,42.9,56.3,65.2,36.9,55,36.2,47.4,0,0,0,,0,0,46.5,31.6,273.7,1008.6,48.8,9.9,138.2,11.8,6,,2021-04-21T06:22:48,2021-04-21T19:51:23,0.31,Partially cloudy,Partly cloudy throughout the day.,wind,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/22/21,52.3,36.5,44.9,52.3,31.8,41.1,20.3,38.2,0,0,0,,0,0,34.9,21.4,287.7,1016.6,66.9,9.9,124.8,10.7,5,,2021-04-22T06:21:26,2021-04-22T19:52:21,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/23/21,62.8,37.7,52.1,62.8,33.3,51.2,28.1,41.7,0,0,0,,0,0,29.6,14.7,249.9,1019.6,26.3,9.9,188.9,16.3,7,,2021-04-23T06:20:06,2021-04-23T19:53:19,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/24/21,64.9,42.3,54.1,64.9,39.8,53.7,37.7,56.6,0.26,100,20.83,rain,0,0,31.1,13,178.3,1016.6,64,9.4,116.1,10.1,5,,2021-04-24T06:18:46,2021-04-24T19:54:17,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/25/21,66.6,51,57,66.6,51,57,45.7,68.5,0.62,100,37.5,rain,0,0,30.8,22.8,325.3,1009,87.4,7.8,128.8,10.8,6,,2021-04-25T06:17:28,2021-04-25T19:55:15,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/26/21,67.9,46,56.9,67.9,40.6,55.8,30.4,38.7,0,0,0,,0,0,26.4,16.8,320.1,1019,28.8,9.9,227.7,19.7,7,,2021-04-26T06:16:10,2021-04-26T19:56:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/27/21,83.8,50.6,65.8,82,50.6,65.6,47.1,52.9,0,0,0,,0,0,25.3,19,184,1016.1,67.1,9.9,224.4,19.5,7,,2021-04-27T06:14:54,2021-04-27T19:57:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/28/21,85.8,63.9,73.2,85.3,63.9,73.2,57.4,58.9,0,0,0,,0,0,24.2,14.1,183.7,1012.2,82.6,9.9,191.2,16.5,7,,2021-04-28T06:13:38,2021-04-28T19:58:09,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/29/21,85.7,66.9,75.8,86,66.9,76.1,61.6,62.5,0,0,0,,0,0,29.9,18.7,188.5,1006.3,89.9,9.9,121.3,10.4,5,,2021-04-29T06:12:24,2021-04-29T19:59:07,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",4/30/21,72.9,53.8,64.8,72.9,53.8,64.8,41.7,45.3,0.01,100,4.17,rain,0,0,53.7,30.9,300.6,1006.4,57.4,9.7,174.2,15.1,7,,2021-04-30T06:11:11,2021-04-30T20:00:05,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/1/21,69,47,57.3,69,41,55.9,25.1,29.8,0,0,0,,0,0,42.1,22,305.3,1015.7,20.5,9.9,230.1,19.9,7,,2021-05-01T06:09:59,2021-05-01T20:01:02,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/2/21,83,54.7,68.3,81.4,54.7,68,45.1,44.5,0,0,0,,0,0,28.5,19.1,190.7,1010.8,64.1,9.9,209.9,18.2,7,,2021-05-02T06:08:48,2021-05-02T20:02:00,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/3/21,74.8,65.8,69.9,74.8,65.8,69.9,59.7,70.3,0.02,100,8.33,rain,0,0,26.4,15.8,188.9,1008.8,92.9,9.8,93,7.9,4,,2021-05-03T06:07:38,2021-05-03T20:02:57,0.74,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/4/21,83.2,65.7,71.9,84.6,65.7,72.1,64.4,78.7,0.52,100,20.83,rain,0,0,45.3,13.2,190.6,1006.8,66.9,9.8,162.7,13.9,8,,2021-05-04T06:06:29,2021-05-04T20:03:55,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/5/21,78.9,57.8,67.4,78.9,57.8,67.4,58.6,75.7,0.05,100,16.67,rain,0,0,38.5,23.5,304,1007.3,71.9,9.3,137.5,11.9,5,,2021-05-05T06:05:22,2021-05-05T20:04:52,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/6/21,64.9,48.7,57.9,64.9,46.1,57.5,36.8,45.9,0,0,0,,0,0,29.7,17.8,321.6,1016.3,45.5,9.9,198.8,17.2,7,,2021-05-06T06:04:16,2021-05-06T20:05:49,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/7/21,63.6,49,55.2,63.6,49,55.2,44.4,68.2,0.1,100,20.83,rain,0,0,31.1,12.2,276.7,1012.5,86.8,9.8,97.5,8.5,4,,2021-05-07T06:03:11,2021-05-07T20:06:45,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/8/21,60,44.4,52.7,60,43.3,52,38.8,61.7,0.04,100,8.33,rain,0,0,35.8,21.1,312.6,1014.3,65.9,9.8,174.9,15.3,7,,2021-05-08T06:02:08,2021-05-08T20:07:42,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/9/21,67.8,47.1,57.3,67.8,44.2,56.6,42.3,58,0,0,0,,0,0,26.2,16.4,172.8,1015.7,84.1,9.9,126.3,10.8,6,,2021-05-09T06:01:06,2021-05-09T20:08:38,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/10/21,70.1,53,61.6,70.1,53,61.6,43.3,52.1,0,0,0,,0,0,30.3,19.5,318.8,1013,59.9,9.9,191.2,16.6,7,,2021-05-10T06:00:06,2021-05-10T20:09:34,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/11/21,68.9,52.6,60.6,68.9,52.6,60.6,36.8,41.8,0,0,0,,0,0,23,14.7,322.5,1019.3,71.8,9.8,151,13.1,8,,2021-05-11T05:59:07,2021-05-11T20:10:30,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/12/21,66.6,49.8,57.7,66.6,45.9,57.4,33,39.7,0,0,0,,0,0,21.9,14.8,336.3,1024,79.1,9.9,194.1,16.7,7,,2021-05-12T05:58:09,2021-05-12T20:11:25,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/13/21,71.5,48.3,61.2,71.5,45.9,61.1,35.2,41.6,0,0,0,,0,0,19.7,12,340.5,1024.2,40.4,9.9,199.2,17.2,8,,2021-05-13T05:57:13,2021-05-13T20:12:20,0.01,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/14/21,72.8,52.2,62.2,72.8,52.2,62.2,38.5,44,0,0,0,,0,0,,8.9,229.4,1024.1,58.1,9.9,161.3,13.9,8,,2021-05-14T05:56:18,2021-05-14T20:13:14,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/15/21,77.9,51.2,64.8,77.9,51.2,64.8,40.1,44.7,0,0,0,,0,0,,9.7,117.2,1023.6,52.3,9.9,162,13.9,7,,2021-05-15T05:55:25,2021-05-15T20:14:09,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/16/21,72,53,61.4,72,53,61.4,46.8,59.5,0,0,0,,0,0,25.3,10.9,190,1024.8,86.6,9.9,131.6,11.3,7,,2021-05-16T05:54:34,2021-05-16T20:15:02,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/17/21,73.8,53.4,64.5,73.8,53.4,64.5,49,59.3,0,0,0,,0,0,,7.5,104.6,1025.9,70.6,9.9,144.1,12.4,6,,2021-05-17T05:53:44,2021-05-17T20:15:55,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/18/21,78.2,55.2,67.3,78.2,55.2,67.3,49.1,54.7,0,0,0,,0,0,,10.9,178.9,1027.4,44.3,9.9,235.2,20.3,8,,2021-05-18T05:52:55,2021-05-18T20:16:48,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/19/21,83.9,58.4,71.5,81.9,58.4,71.2,51.6,51.6,0,0,0,,0,0,,12,185.1,1027.4,24.5,9.6,232.3,20.2,8,,2021-05-19T05:52:09,2021-05-19T20:17:40,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/20/21,89.5,62.2,74.3,87.1,62.2,73.8,53.9,52.8,0,0,0,,0,0,23,15.4,136.6,1029.1,43.3,9.9,224.7,19.3,7,,2021-05-20T05:51:24,2021-05-20T20:18:32,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/21/21,82.8,59,70.8,81.4,59,70.6,48.9,47.8,0,0,0,,0,0,,11,176.9,1032.4,51.1,9.9,235.5,20.5,8,,2021-05-21T05:50:40,2021-05-21T20:19:22,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/22/21,89.8,62.2,76.8,87.8,62.2,76.2,54.5,48.1,0,0,0,,0,0,22.5,14.5,290.7,1025.1,83,9.9,182.8,15.7,7,,2021-05-22T05:49:58,2021-05-22T20:20:13,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/23/21,92.7,74.3,84,92.5,74.3,83.9,57.6,41.1,0,0,0,,0,0,30.2,19,311.1,1017.2,58.8,9.9,224.4,19.5,7,,2021-05-23T05:49:19,2021-05-23T20:21:02,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
"Washington,DC,USA",5/24/21,83.5,60.7,68.4,83.9,60.7,68.4,57.5,69.3,0.34,100,33.33,rain,0,0,21.9,15.5,79.5,1022.7,96.7,8.9,51.6,4.4,2,,2021-05-24T05:48:40,2021-05-24T20:21:51,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
